"account_type","guid","race","class","level","primary_profession_count","primary_professions","secondary_profession_count","secondary_professions","riding_skill"
"RNDBOT","22838","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22839","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22840","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22841","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22842","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22843","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22844","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22845","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22846","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22847","5","8","2","0","NULL","0","NULL","NULL"
"RNDBOT","22848","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22849","1","3","7","0","NULL","1","First Aid:4/75","NULL"
"RNDBOT","22850","1","1","7","0","NULL","0","NULL","NULL"
"RNDBOT","22851","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22852","2","7","7","2","Herbalism:4/75;Mining:10/75","4","First Aid:1/75;Survival:1/75;Cooking:1/75;Fishing:1/75","NULL"
"RNDBOT","22853","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22854","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","22855","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22856","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22857","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22858","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22859","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22860","8","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","22861","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22862","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22863","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22864","6","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22865","8","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","22866","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22867","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22868","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22869","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22870","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22871","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22872","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22873","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22874","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22875","2","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22876","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22877","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22878","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22879","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22880","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22881","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22882","8","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22883","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22884","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22885","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22886","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22887","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22888","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22889","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22890","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22891","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22892","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22893","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22894","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","22895","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","22896","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22897","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22898","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22899","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","22900","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","22901","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22902","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22903","3","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22904","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22905","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","22906","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22907","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22908","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22909","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22910","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22911","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22912","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22913","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22914","6","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22915","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22916","3","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22917","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22918","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22919","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22920","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22921","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22922","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","22923","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22924","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22925","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22926","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22927","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22928","8","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","22929","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22930","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22931","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22932","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22933","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22934","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22935","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22936","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22937","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22938","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22939","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22940","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22941","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22942","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22943","3","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22944","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22945","6","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22946","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22947","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22948","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22949","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22950","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22951","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22952","2","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22953","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22954","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22955","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22956","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22957","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22958","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22959","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22960","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22961","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22962","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22963","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22964","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22965","8","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22966","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22967","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22968","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22969","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22970","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","22971","6","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","22972","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22973","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","22974","8","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22975","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22976","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22977","3","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22978","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22979","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22980","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22981","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22982","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22983","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22984","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22985","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22986","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22987","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22988","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22989","7","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","22990","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","22991","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","22992","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22993","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22994","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22995","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","22996","8","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","22997","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","22998","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","22999","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23000","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23001","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23002","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23003","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23004","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23005","8","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23006","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23007","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23008","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23009","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23010","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23011","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23012","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23013","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23014","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23015","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23016","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23017","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23018","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23019","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23020","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23021","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23022","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23023","8","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23024","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23025","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23026","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23027","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23028","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23029","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23030","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23031","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23032","7","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23033","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23034","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23035","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23036","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23037","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23038","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23039","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23040","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23041","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23042","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23043","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23044","7","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23045","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23046","7","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23047","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23048","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23049","8","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23050","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23051","6","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23052","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23053","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23054","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23055","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23056","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23057","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23058","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23059","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23060","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23061","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23062","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23063","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23064","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23065","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23066","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23067","3","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23068","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23069","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23070","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23071","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23072","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23073","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23074","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23075","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23076","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23077","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23078","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23079","8","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23080","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23081","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23082","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23083","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23084","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23085","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23086","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23087","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23088","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23089","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23090","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23091","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23092","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23093","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23094","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23095","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23096","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23097","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23098","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23099","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23100","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23101","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23102","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23103","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23104","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23105","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23106","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23107","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23108","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23109","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23110","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23111","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23112","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23113","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23114","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23115","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23116","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23117","8","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23118","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23119","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23120","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23121","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23122","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23123","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23124","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23125","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23126","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23127","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23128","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23129","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23130","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23131","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23132","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23133","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23134","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23135","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23136","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23137","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23138","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23139","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23140","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23141","5","9","6","0","NULL","0","NULL","NULL"
"RNDBOT","23142","4","3","6","0","NULL","0","NULL","NULL"
"RNDBOT","23143","1","5","7","2","Alchemy:1/75;Herbalism:1/75","0","NULL","NULL"
"RNDBOT","23144","1","3","6","0","NULL","0","NULL","NULL"
"RNDBOT","23145","10","3","6","0","NULL","0","NULL","NULL"
"RNDBOT","23146","3","2","6","0","NULL","0","NULL","NULL"
"RNDBOT","23147","4","5","6","0","NULL","0","NULL","NULL"
"RNDBOT","23148","9","3","6","0","NULL","0","NULL","NULL"
"RNDBOT","23149","2","1","7","0","NULL","0","NULL","NULL"
"RNDBOT","23150","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23151","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23152","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23153","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23154","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23155","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23156","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23157","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23158","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23159","7","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23160","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23161","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23162","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23163","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23164","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23165","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23166","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23167","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23168","8","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23169","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23170","3","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23171","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23172","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23173","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23174","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23175","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23176","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23177","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23178","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23179","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23180","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23181","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23182","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23183","7","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23184","3","1","1","0","NULL","0","NULL","NULL"
